name,tcp_packets,dist_port_tcp,external_ips,volume_bytes,udp_packets,tcp_urg_packet,source_app_packets,remote_app_packets,source_app_bytes,remote_app_bytes,duracion,avg_local_pkt_rate,avg_remote_pkt_rate,source_app_packets.1,dns_query_times,type,date
AntiVirus,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,???????
AntiVirus,228,0.0,7.0,25799,0.0,0.0,240,249,215944,26775,,,,240,12,benign,???????
AntiVirus,148,0.0,4.0,17051,0.0,0.0,152,165,148511,17370,,,,152,4,benign,???????
AntiVirus,6,0.0,1.0,1355,0.0,0.0,7,6,880,1428,,,,7,1,benign,???????
AntiVirus,182,0.0,5.0,22697,0.0,0.0,192,211,164070,23500,,,,192,10,benign,???????
AntiVirus,122,0.0,9.0,26741,0.0,0.0,135,124,52967,27748,,,,135,13,benign,???????
AntiVirus,206,0.0,6.0,24811,0.0,0.0,217,236,186525,25690,,,,217,11,benign,???????
AntiVirus,6,0.0,1.0,888,0.0,0.0,7,6,819,974,,,,7,1,benign,???????
AntiVirus,195,0.0,7.0,23548,0.0,0.0,205,221,185567,24340,,,,205,10,benign,???????
AntiVirus,136,2.0,5.0,13033,0.0,0.0,140,145,162973,13341,,,,140,4,benign,???????
AntiVirus,0,0.0,0.0,0,0.0,0.0,1,7,1908,72,,,,1,1,benign,???????
AntiVirus,6,0.0,1.0,879,0.0,0.0,7,6,819,965,,,,7,1,benign,???????
AntiVirus,14,0.0,2.0,2746,0.0,0.0,16,14,1919,2889,,,,16,2,benign,???????
AntiVirus,36,6.0,3.0,3911,0.0,0.0,39,33,5066,4140,,,,39,3,benign,???????
AntiVirus,6,0.0,1.0,1113,0.0,0.0,7,7,815,1187,,,,7,1,benign,???????
AntiVirus,86,0.0,7.0,19981,0.0,0.0,94,80,17770,20602,,,,94,8,benign,???????
AntiVirus,47,0.0,4.0,6090,0.0,0.0,51,42,7666,6409,,,,51,4,benign,???????
AntiVirus,6,0.0,1.0,889,0.0,0.0,7,6,819,975,,,,7,1,benign,???????
AntiVirus,208,0.0,7.0,24369,0.0,0.0,222,230,186600,25509,,,,222,14,benign,???????
AntiVirus,246,0.0,9.0,27585,0.0,0.0,259,264,227218,28631,,,,259,13,benign,???????
AntiVirus,54,54.0,3.0,5064,0.0,0.0,63,54,5457,5721,,,,63,9,benign,???????
AntiVirus,6,0.0,1.0,882,0.0,0.0,7,6,819,968,,,,7,1,benign,???????
AntiVirus,105,0.0,6.0,22641,0.0,0.0,118,104,26071,23691,,,,118,13,benign,???????
AntiVirus,126,2.0,5.0,11952,0.0,0.0,131,133,135123,12339,,,,131,5,benign,???????
AntiVirus,118,0.0,5.0,12834,0.0,0.0,122,150,147746,13147,,,,122,4,benign,???????
AntiVirus,6,0.0,1.0,887,0.0,0.0,7,6,819,973,,,,7,1,benign,???????
AntiVirus,6,0.0,1.0,1235,0.0,0.0,7,7,786,1309,,,,7,1,benign,???????
AntiVirus,216,0.0,7.0,25358,0.0,0.0,229,236,186939,26411,,,,229,13,benign,???????
AntiVirus,36,6.0,3.0,3911,0.0,0.0,39,33,5068,4140,,,,39,3,benign,???????
AntiVirus,88,2.0,4.0,9193,0.0,0.0,91,114,132303,9420,,,,91,3,benign,???????
AntiVirus,6,0.0,1.0,1140,0.0,0.0,7,7,647,1214,,,,7,1,benign,???????
AntiVirus,47,0.0,3.0,8777,0.0,0.0,52,43,6755,9147,,,,52,5,benign,???????
AntiVirus,285,0.0,4.0,21532,0.0,0.0,289,520,704951,21840,,,,289,4,benign,???????
AntiVirus,28,6.0,4.0,4812,0.0,0.0,33,28,3955,5216,,,,33,5,benign,???????
AntiVirus,171,25.0,5.0,14858,0.0,0.0,178,249,273029,15460,,,,178,7,benign,???????
AntiVirus,103,0.0,9.0,22303,0.0,0.0,113,95,19556,23076,,,,113,10,benign,???????
AntiVirus,36,6.0,3.0,3911,0.0,0.0,39,33,5067,4140,,,,39,3,benign,???????
AntiVirus,12,6.0,2.0,2091,0.0,0.0,14,15,1654,2244,,,,14,2,benign,???????
AntiVirus,14,0.0,1.0,1329,0.0,0.0,16,15,7523,1477,,,,16,2,benign,???????
AntiVirus,106,0.0,9.0,23952,0.0,0.0,116,98,21394,24725,,,,116,10,benign,???????
AntiVirus,201,0.0,6.0,23129,0.0,0.0,211,218,186163,23921,,,,211,10,benign,???????
AntiVirus,202,0.0,6.0,24205,0.0,0.0,213,227,190246,25084,,,,213,11,benign,???????
AntiVirus,13,13.0,1.0,1666,0.0,0.0,15,14,6181,1824,,,,15,2,benign,???????
AntiVirus,6,0.0,1.0,1126,0.0,0.0,7,7,815,1200,,,,7,1,benign,???????
AntiVirus,97,0.0,7.0,22036,0.0,0.0,109,97,20165,22983,,,,109,12,benign,???????
AntiVirus,40,35.0,2.0,8037,0.0,0.0,43,39,25585,8256,,,,43,3,benign,???????
AntiVirus,31,18.0,2.0,4934,0.0,0.0,35,31,3827,5233,,,,35,4,benign,???????
AntiVirus,200,21.0,8.0,17184,0.0,0.0,208,256,272159,17839,,,,208,8,benign,???????
AntiVirus,168,0.0,5.0,20693,0.0,0.0,177,197,155638,21409,,,,177,9,benign,???????
AntiVirus,172,0.0,6.0,22172,0.0,0.0,181,195,155516,22888,,,,181,9,benign,???????
AntiVirus,183,0.0,5.0,21249,0.0,0.0,192,199,159409,21971,,,,192,9,benign,???????
AntiVirus,171,0.0,6.0,22256,0.0,0.0,181,207,181462,23048,,,,181,10,benign,???????
AntiVirus,368,0.0,16.0,56493,0.0,0.0,398,462,396775,58783,,,,398,30,benign,???????
AntiVirus,27,0.0,3.0,5241,0.0,0.0,31,37,11255,5560,,,,31,4,benign,???????
AntiVirus,7,0.0,1.0,1018,0.0,0.0,8,7,783,1090,,,,8,1,benign,???????
AntiVirus,179,0.0,9.0,29255,0.0,0.0,191,262,234806,30191,,,,191,12,benign,???????
AntiVirus,203,0.0,6.0,24290,0.0,0.0,214,229,190105,25169,,,,214,11,benign,???????
AntiVirus,237,0.0,4.0,17943,0.0,0.0,246,273,333217,18630,,,,246,9,benign,???????
AntiVirus,36,0.0,2.0,4751,0.0,0.0,40,39,5306,5048,,,,40,4,benign,???????
AntiVirus,36,6.0,3.0,3911,0.0,0.0,39,33,5069,4140,,,,39,3,benign,???????
AntiVirus,93,0.0,9.0,22094,0.0,0.0,103,88,19032,22867,,,,103,10,benign,???????
AntiVirus,325,0.0,5.0,26799,0.0,0.0,335,457,564642,27530,,,,335,10,benign,???????
AntiVirus,31,0.0,3.0,4634,0.0,0.0,34,30,4963,4862,,,,34,3,benign,???????
AntiVirus,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
AntiVirus,185,0.0,6.0,23356,0.0,0.0,196,209,157264,24246,,,,196,11,benign,???????
AntiVirus,13,,1.0,1666,0.0,0.0,15,14,6426,1824,,,,15,2,benign,???????
AntiVirus,117,0.0,4.0,12710,0.0,0.0,121,153,150847,13023,,,,121,4,benign,???????
AntiVirus,6,0.0,1.0,889,0.0,0.0,7,6,819,975,,,,7,1,benign,???????
AntiVirus,6,0.0,1.0,887,0.0,0.0,7,6,819,973,,,,7,1,benign,???????
AntiVirus,192,0.0,6.0,24405,0.0,0.0,203,212,160168,25295,,,,203,11,benign,???????
AntiVirus,246,0.0,8.0,28343,0.0,0.0,257,256,227976,29215,,,,257,11,benign,???????
AntiVirus,243,0.0,8.0,27672,0.0,0.0,253,251,224445,28463,,,,253,10,benign,???????
AntiVirus,191,0.0,7.0,22766,0.0,0.0,204,221,188148,23796,,,,204,13,benign,???????
AntiVirus,12,0.0,2.0,888,0.0,0.0,14,2,481,1051,,,,14,2,benign,???????
AntiVirus,153,2.0,4.0,13117,0.0,0.0,156,206,254543,13344,,,,156,3,benign,???????
AntiVirus,77,0.0,7.0,21245,0.0,0.0,86,81,18492,21947,,,,86,9,benign,???????
AntiVirus,140,46.0,5.0,18747,0.0,0.0,152,101,12457,19678,,,,152,12,benign,???????
AntiVirus,176,0.0,7.0,22579,0.0,0.0,187,210,181759,23458,,,,187,11,benign,???????
AntiVirus,180,0.0,6.0,23213,0.0,0.0,190,214,185784,24005,,,,190,10,benign,???????
AntiVirus,29,29.0,1.0,9534,0.0,0.0,32,29,12120,9751,,,,32,3,benign,???????
AntiVirus,287,0.0,4.0,20843,0.0,0.0,291,516,718553,21151,,,,291,4,benign,???????
AntiVirus,103,0.0,9.0,22971,0.0,0.0,115,96,21290,23918,,,,115,12,benign,???????
AntiVirus,156,126.0,3.0,14152,0.0,0.0,159,254,286868,14382,,,,159,3,benign,???????
AntiVirus,33,0.0,1.0,4458,0.0,0.0,34,29,2888,4536,,,,34,1,benign,???????
AntiVirus,28,0.0,4.0,3804,0.0,0.0,32,27,4978,4085,,,,32,4,benign,???????
AntiVirus,11,0.0,2.0,2013,0.0,0.0,13,12,1593,2162,,,,13,2,benign,???????
AntiVirus,79,0.0,6.0,21156,0.0,0.0,88,81,18425,21858,,,,88,9,benign,???????
AntiVirus,50,50.0,2.0,5006,0.0,0.0,52,26,11896,5160,,,,52,2,benign,???????
AntiVirus,28,6.0,5.0,4828,0.0,0.0,33,28,3963,5232,,,,33,5,benign,???????
AntiVirus,103,0.0,10.0,22352,0.0,0.0,115,97,20001,23283,,,,115,12,benign,???????
AntiVirus,44,0.0,1.0,5562,0.0,0.0,46,39,4922,5722,,,,46,2,benign,???????
AntiVirus,36,6.0,3.0,3911,0.0,0.0,39,33,5069,4140,,,,39,3,benign,???????
AntiVirus,87,0.0,6.0,21809,0.0,0.0,97,87,20796,22598,,,,97,10,benign,???????
AntiVirus,72,0.0,5.0,10525,0.0,0.0,76,64,14085,10830,,,,76,4,benign,???????
AntiVirus,222,7.0,7.0,24624,0.0,0.0,230,245,184532,25257,,,,230,8,benign,???????
AntiVirus,91,0.0,8.0,22004,0.0,0.0,101,87,18743,22793,,,,101,10,benign,???????
AntiVirus,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,benign,???????
AntiVirus,96,0.0,9.0,21921,0.0,0.0,108,96,20202,22852,,,,108,12,benign,???????
AntiVirus,5,0.0,1.0,566,0.0,0.0,6,5,564,650,,,,6,1,benign,???????
AntiVirus,142,0.0,8.0,26237,0.0,0.0,150,196,171251,26830,,,,150,8,benign,???????
AntiVirus,88,0.0,8.0,21186,0.0,0.0,97,83,18320,21888,,,,97,9,benign,???????
AntiVirus,104,0.0,8.0,21744,0.0,0.0,113,96,20248,22446,,,,113,9,benign,???????
AntiVirus,96,0.0,6.0,22243,0.0,0.0,105,93,19777,22945,,,,105,9,benign,???????
AntiVirus,0,0.0,0.0,0,0.0,0.0,1,1,132,77,,,,1,1,benign,???????
AntiVirus,13,0.0,2.0,2150,0.0,0.0,15,14,1663,2298,,,,15,2,benign,???????
AntiVirus,12,0.0,2.0,2149,0.0,0.0,14,14,1889,2295,,,,14,2,benign,???????
AntiVirus,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,???????
AntiVirus,78,0.0,6.0,21074,0.0,0.0,87,80,18197,21776,,,,87,9,benign,???????
AntiVirus,7,0.0,1.0,1290,0.0,0.0,9,12,2360,1450,,,,9,2,benign,???????
AntiVirus,103,0.0,9.0,23456,0.0,0.0,114,96,19974,24300,,,,114,11,benign,???????
AntiVirus,114,0.0,10.0,23380,0.0,0.0,125,104,20848,24224,,,,125,11,benign,???????
AntiVirus,106,0.0,10.0,22772,0.0,0.0,117,99,20580,23616,,,,117,11,benign,???????
AntiVirus,102,0.0,6.0,23126,0.0,0.0,111,99,21191,23828,,,,111,9,benign,???????
AntiVirus,12,0.0,2.0,1140,0.0,0.0,14,7,2260,1296,,,,14,2,benign,???????
AntiVirus,105,0.0,9.0,22397,0.0,0.0,117,98,19865,23328,,,,117,12,benign,???????
AntiVirus,28,6.0,4.0,4824,0.0,0.0,33,28,3953,5227,,,,33,5,benign,???????
AntiVirus,68,0.0,3.0,7845,0.0,0.0,72,63,16098,8152,,,,72,4,benign,???????
AntiVirus,98,0.0,8.0,22678,0.0,0.0,108,91,20916,23467,,,,108,10,benign,???????
AntiVirus,6,0.0,1.0,1786,0.0,0.0,7,5,586,1860,,,,7,1,benign,???????
AntiVirus,109,0.0,7.0,23164,0.0,0.0,119,100,21600,23953,,,,119,10,benign,???????
AntiVirus,288,0.0,2.0,22451,0.0,0.0,293,424,431524,22822,,,,293,5,benign,???????
AntiVirus,33,0.0,1.0,4461,0.0,0.0,34,29,2888,4539,,,,34,1,benign,???????
AntiVirus,6,0.0,1.0,1065,0.0,0.0,7,7,654,1139,,,,7,1,benign,???????
AntiVirus,13,0.0,2.0,2135,0.0,0.0,15,14,1771,2283,,,,15,2,benign,???????
AntiVirus,82,0.0,7.0,19821,0.0,0.0,93,89,19050,20697,,,,93,11,benign,???????
AntiVirus,0,0.0,0.0,0,0.0,0.0,1,25,2929,71,,,,1,1,benign,???????
AntiVirus,192,0.0,6.0,22059,0.0,0.0,202,214,185355,22857,,,,202,10,benign,???????
AntiVirus,155,2.0,4.0,13241,0.0,0.0,158,207,254608,13468,,,,158,3,benign,???????
AntiVirus,170,0.0,5.0,22183,0.0,0.0,180,193,154733,22986,,,,180,10,benign,???????
AntiVirus,36,6.0,3.0,3911,0.0,0.0,39,33,5097,4140,,,,39,3,benign,???????
AntiVirus,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,???????
AntiVirus,7,7.0,1.0,3020,0.0,0.0,8,7,1978,3091,,,,8,1,benign,???????
Browser,19,0.0,1.0,3072,0.0,0.0,24,21,2591,3450,,,,24,5,benign,???????
Browser,0,0.0,0.0,0,0.0,0.0,5,5,744,379,,,,5,5,benign,???????
Browser,0,0.0,0.0,0,0.0,0.0,1,1,151,77,,,,1,1,benign,???????
Browser,44,0.0,4.0,4262,0.0,0.0,47,19,5677,4479,,,,47,3,benign,???????
Browser,58,0.0,4.0,5712,0.0,0.0,62,57,45962,6026,,,,62,4,benign,???????
Browser,16,16.0,1.0,4003,0.0,0.0,18,20,6941,4173,,,,18,2,benign,???????
Browser,25,11.0,2.0,3788,0.0,0.0,29,26,6417,4101,,,,29,4,benign,???????
Browser,237,0.0,3.0,22991,0.0,0.0,248,223,14016,23889,,,,248,11,benign,???????
Browser,23,0.0,1.0,3239,0.0,0.0,24,21,6591,3312,,,,24,1,benign,???????
Browser,23,0.0,1.0,3241,0.0,0.0,24,21,6655,3314,,,,24,1,benign,???????
Browser,6,0.0,1.0,1508,0.0,0.0,7,6,703,1581,,,,7,1,benign,???????
Browser,354,0.0,3.0,25991,0.0,0.0,361,438,578160,26597,,,,361,7,benign,???????
Browser,5,0.0,1.0,674,0.0,0.0,6,5,766,752,,,,6,1,benign,???????
Browser,110,83.0,4.0,20875,0.0,0.0,114,103,64266,21176,,,,114,4,benign,???????
Browser,11,0.0,1.0,814,0.0,0.0,12,1,141,890,,,,12,1,benign,???????
Browser,42,11.0,5.0,5770,0.0,0.0,50,44,8706,6398,,,,50,8,benign,???????
Browser,6,0.0,1.0,790,0.0,0.0,7,6,880,862,,,,7,1,benign,???????
Browser,21,0.0,1.0,3094,0.0,0.0,22,19,5918,3168,,,,22,1,benign,???????
Browser,12,0.0,1.0,888,0.0,0.0,13,1,162,962,,,,13,1,benign,???????
Browser,278,0.0,11.0,31663,0.0,0.0,291,306,247437,32628,,,,291,13,benign,???????
Browser,11,0.0,1.0,814,0.0,0.0,12,1,226,888,,,,12,1,benign,???????
Browser,11,0.0,2.0,814,0.0,0.0,12,1,317,885,,,,12,1,benign,???????
Browser,343,17.0,7.0,33454,0.0,0.0,354,392,366352,34278,,,,354,11,benign,???????
Browser,24,24.0,2.0,2140,0.0,0.0,27,23,2105,2356,,,,27,3,benign,???????
Browser,177,4.0,8.0,20561,0.0,0.0,185,175,93233,21175,,,,185,8,benign,???????
Browser,11,0.0,2.0,814,0.0,0.0,12,1,317,885,,,,12,1,benign,???????
Browser,20,0.0,1.0,4702,0.0,0.0,21,19,2576,4776,,,,21,1,benign,???????
Browser,0,0.0,0.0,0,0.0,0.0,1,1,151,87,,,,1,1,benign,???????
Browser,0,0.0,0.0,0,0.0,0.0,5,5,744,379,,,,5,5,benign,???????
Browser,234,0.0,3.0,22895,0.0,0.0,249,228,14729,24125,,,,249,15,benign,???????
Browser,0,0.0,0.0,0,0.0,0.0,3,3,448,229,,,,3,3,benign,???????
Browser,289,0.0,2.0,19508,0.0,0.0,296,461,643215,20010,,,,296,7,benign,???????
Browser,5,0.0,1.0,645,0.0,0.0,6,5,903,719,,,,6,1,benign,???????
Browser,79,6.0,6.0,14119,0.0,0.0,85,79,28875,14570,,,,85,6,benign,???????
Browser,12,0.0,1.0,888,0.0,0.0,13,1,162,962,,,,13,1,benign,???????
Browser,6,0.0,1.0,949,0.0,0.0,7,6,825,1021,,,,7,1,benign,???????
Browser,0,0.0,0.0,0,0.0,0.0,1,1,151,77,,,,1,1,benign,???????
Browser,21,0.0,1.0,3094,0.0,0.0,22,19,5918,3168,,,,22,1,benign,???????
Browser,6,0.0,1.0,802,0.0,0.0,7,6,913,879,,,,7,1,benign,???????
Browser,12,0.0,2.0,888,0.0,0.0,13,1,317,959,,,,13,1,benign,???????
Browser,79,5.0,6.0,14126,0.0,0.0,85,78,29196,14577,,,,85,6,benign,???????
Browser,57,0.0,2.0,5652,0.0,0.0,61,56,46046,5963,,,,61,4,benign,???????
Browser,23,0.0,1.0,3243,0.0,0.0,24,21,6655,3316,,,,24,1,benign,???????
Browser,0,0.0,0.0,0,0.0,0.0,1,1,151,87,,,,1,1,benign,???????
Browser,6,0.0,1.0,1081,0.0,0.0,7,7,654,1155,,,,7,1,benign,???????
Browser,44,0.0,4.0,4262,0.0,0.0,47,19,5357,4479,,,,47,3,benign,???????
Browser,21,0.0,1.0,3253,0.0,0.0,22,19,2359,3326,,,,22,1,benign,???????
Browser,5,0.0,1.0,645,0.0,0.0,6,5,887,719,,,,6,1,benign,???????
Browser,5,0.0,1.0,645,0.0,0.0,6,5,903,719,,,,6,1,benign,???????
Browser,213,0.0,6.0,18612,0.0,0.0,219,263,298250,19072,,,,219,6,benign,???????
Browser,194,0.0,5.0,16442,0.0,0.0,200,252,262565,16901,,,,200,6,benign,???????
Browser,18,18.0,2.0,1679,0.0,0.0,21,18,1816,1895,,,,21,3,benign,???????
Browser,53,11.0,6.0,6584,0.0,0.0,62,50,9797,7284,,,,62,9,benign,???????
Browser,26,6.0,3.0,4225,0.0,0.0,29,25,3119,4474,,,,29,3,benign,???????
Browser,54,11.0,6.0,6644,0.0,0.0,63,51,9915,7344,,,,63,9,benign,???????
Browser,6,0.0,1.0,1082,0.0,0.0,7,7,750,1156,,,,7,1,benign,???????
Browser,0,0.0,0.0,0,0.0,0.0,1,1,245,78,,,,1,1,benign,???????
Browser,6,0.0,1.0,734,0.0,0.0,7,6,724,812,,,,7,1,benign,???????
Browser,153,0.0,4.0,12612,0.0,0.0,158,218,230183,12990,,,,158,5,benign,???????
Browser,16,16.0,1.0,4003,0.0,0.0,18,20,6877,4173,,,,18,2,benign,???????
Browser,6,0.0,1.0,1153,0.0,0.0,7,7,815,1227,,,,7,1,benign,???????
Browser,291,0.0,2.0,19628,0.0,0.0,296,499,671816,19988,,,,296,5,benign,???????
Browser,21,0.0,1.0,3094,0.0,0.0,22,19,6014,3168,,,,22,1,benign,???????
Browser,21,0.0,3.0,3451,0.0,0.0,24,22,3014,3681,,,,24,3,benign,???????
Browser,312,0.0,11.0,33752,0.0,0.0,325,317,251480,34717,,,,325,13,benign,???????
chess,1171,0.0,4.0,242714,0.0,0.0,1176,1050,145994,243080,,,,1176,5,benign,???????
chess,5,0.0,1.0,739,0.0,0.0,6,6,913,815,,,,6,1,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,270,142,,,,2,2,benign,???????
chess,6,0.0,1.0,444,0.0,0.0,7,1,139,516,,,,7,1,benign,???????
chess,12,0.0,2.0,1483,0.0,0.0,14,7,1123,1642,,,,14,2,benign,???????
chess,48,0.0,1.0,6224,0.0,0.0,49,33,10940,6295,,,,49,1,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,1,1,215,75,,,,1,1,benign,???????
chess,235,0.0,7.0,37095,0.0,0.0,247,211,43883,37862,,,,247,10,benign,???????
chess,30,0.0,2.0,3405,0.0,0.0,33,19,6749,3645,,,,33,3,benign,???????
chess,108,0.0,3.0,20502,0.0,0.0,111,118,85304,20732,,,,111,3,benign,???????
chess,12,12.0,1.0,1626,0.0,0.0,15,14,3654,1873,,,,15,3,benign,???????
chess,610,0.0,5.0,42326,0.0,0.0,617,677,706117,42868,,,,617,7,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,4,4,288,288,,,,4,4,benign,???????
chess,380,25.0,10.0,39443,0.0,0.0,391,410,406032,40298,,,,391,11,benign,???????
chess,72,17.0,6.0,8620,0.0,0.0,81,90,76376,9159,,,,81,7,benign,???????
chess,8,0.0,1.0,2262,0.0,0.0,9,8,761,2334,,,,9,1,benign,???????
chess,18,18.0,1.0,2118,0.0,0.0,20,19,1847,2270,,,,20,2,benign,???????
chess,292,240.0,11.0,48020,0.0,0.0,307,274,130984,49192,,,,307,15,benign,???????
chess,106,4.0,7.0,13472,0.0,0.0,113,112,84234,14030,,,,113,7,benign,???????
chess,0,0.0,2.0,8360,55.0,0.0,56,1,300,8430,,,,56,1,benign,???????
chess,18,0.0,2.0,1332,0.0,0.0,20,2,302,1480,,,,20,2,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,1,1,148,75,,,,1,1,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
chess,49,0.0,3.0,4789,0.0,0.0,53,62,60691,5097,,,,53,4,benign,???????
chess,24,11.0,4.0,3702,0.0,0.0,31,27,5287,4095,,,,31,5,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,4,4,549,289,,,,4,4,benign,???????
chess,310,13.0,4.0,76942,0.0,0.0,315,295,39364,77309,,,,315,5,benign,???????
chess,12,5.0,2.0,1774,0.0,0.0,13,11,1154,1847,,,,13,1,benign,???????
chess,372,43.0,8.0,35952,0.0,0.0,380,382,352662,36580,,,,380,8,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
chess,12,12.0,2.0,1855,0.0,0.0,17,14,3677,2102,,,,17,3,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
chess,25,0.0,2.0,2641,0.0,0.0,59,27,2339,4923,,,,59,27,benign,???????
chess,40,0.0,1.0,7681,0.0,0.0,41,33,4461,7753,,,,41,1,benign,???????
chess,101,0.0,3.0,6959,0.0,0.0,104,156,209102,7180,,,,104,3,benign,???????
chess,12,5.0,2.0,1774,0.0,0.0,13,11,1154,1847,,,,13,1,benign,???????
chess,15,0.0,2.0,5737,0.0,0.0,17,15,2706,5879,,,,17,2,benign,???????
chess,9,9.0,2.0,1641,0.0,0.0,14,11,3492,1888,,,,14,3,benign,???????
chess,11,11.0,2.0,1771,0.0,0.0,16,13,3600,2018,,,,16,3,benign,???????
chess,11,11.0,2.0,1768,0.0,0.0,16,13,3623,2015,,,,16,3,benign,???????
chess,6,0.0,1.0,1004,0.0,0.0,7,6,729,1076,,,,7,1,benign,???????
chess,23,11.0,4.0,3615,0.0,0.0,30,27,4927,4008,,,,30,5,benign,???????
chess,11,11.0,2.0,1758,0.0,0.0,16,13,3623,2005,,,,16,3,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,3,3,391,217,,,,3,3,benign,???????
chess,432,0.0,8.0,49344,0.0,0.0,443,432,271501,50177,,,,443,11,benign,???????
chess,8,0.0,1.0,1097,0.0,0.0,9,9,1448,1173,,,,9,1,benign,???????
chess,18,12.0,2.0,2433,0.0,0.0,20,19,5303,2585,,,,20,2,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,270,144,,,,2,2,benign,???????
chess,6,0.0,1.0,660,0.0,0.0,8,188,19488,813,,,,8,2,benign,???????
chess,110,0.0,3.0,17696,0.0,0.0,113,144,168319,17933,,,,113,3,benign,???????
chess,10,10.0,1.0,772,0.0,0.0,14,8,767,1069,,,,14,4,benign,???????
chess,11,11.0,2.0,1766,0.0,0.0,16,13,3623,2013,,,,16,3,benign,???????
chess,145,0.0,4.0,12942,0.0,0.0,150,839,1117045,13334,,,,150,5,benign,???????
chess,10,0.0,2.0,1995,0.0,0.0,12,11,2789,2141,,,,12,2,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,296,150,,,,2,2,benign,???????
chess,13,0.0,2.0,2084,0.0,0.0,15,12,1477,2227,,,,15,2,benign,???????
chess,11,11.0,2.0,1762,0.0,0.0,16,13,3623,2009,,,,16,3,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,3,3,382,215,,,,3,3,benign,???????
chess,109,0.0,6.0,10199,0.0,0.0,115,153,157833,10658,,,,115,6,benign,???????
chess,147,0.0,4.0,13093,0.0,0.0,152,862,1118284,13485,,,,152,5,benign,???????
chess,127,91.0,8.0,17438,0.0,0.0,137,122,53464,18239,,,,137,10,benign,???????
chess,12,0.0,2.0,1792,0.0,0.0,14,14,1687,1938,,,,14,2,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,296,150,,,,2,2,benign,???????
chess,11,11.0,2.0,1763,0.0,0.0,16,13,3623,2010,,,,16,3,benign,???????
chess,9,9.0,2.0,1528,0.0,0.0,13,11,3492,1775,,,,13,3,benign,???????
chess,42,0.0,3.0,4773,0.0,0.0,47,57,60110,5150,,,,47,5,benign,???????
chess,56,0.0,2.0,6354,0.0,0.0,61,56,40797,6741,,,,61,5,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,296,150,,,,2,2,benign,???????
chess,11,0.0,1.0,872,0.0,0.0,12,10,1257,948,,,,12,1,benign,???????
chess,12,6.0,2.0,1770,0.0,0.0,14,11,1303,1923,,,,14,2,benign,???????
chess,6,0.0,1.0,1156,0.0,0.0,7,7,815,1230,,,,7,1,benign,???????
chess,139,0.0,5.0,16455,0.0,0.0,144,165,175389,16827,,,,144,5,benign,???????
chess,119,0.0,3.0,20583,0.0,0.0,122,129,140177,20831,,,,122,3,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
chess,51,0.0,4.0,16465,0.0,0.0,58,501,59742,16978,,,,58,7,benign,???????
chess,24,24.0,1.0,3294,0.0,0.0,26,24,9269,3465,,,,26,2,benign,???????
chess,41,0.0,1.0,6634,0.0,0.0,43,36,4606,6794,,,,43,2,benign,???????
chess,11,11.0,1.0,1534,0.0,0.0,14,13,3623,1781,,,,14,3,benign,???????
chess,174,36.0,2.0,25116,0.0,0.0,176,212,222063,25278,,,,176,2,benign,???????
chess,8,0.0,1.0,2262,0.0,0.0,9,8,761,2334,,,,9,1,benign,???????
chess,598,15.0,18.0,91265,0.0,0.0,619,599,203813,92907,,,,619,21,benign,???????
chess,11,11.0,2.0,1765,0.0,0.0,16,13,3623,2012,,,,16,3,benign,???????
chess,146,0.0,4.0,13033,0.0,0.0,151,855,1117909,13425,,,,151,5,benign,???????
chess,6,0.0,1.0,862,0.0,0.0,7,6,1237,935,,,,7,1,benign,???????
chess,37,0.0,4.0,4238,0.0,0.0,42,35,4891,4617,,,,42,5,benign,???????
chess,0,0.0,0.0,0,0.0,0.0,1,1,215,75,,,,1,1,benign,???????
chess,92,79.0,4.0,10569,0.0,0.0,100,105,82863,11209,,,,100,8,benign,???????
chess,12,0.0,1.0,1098,0.0,0.0,14,12,1743,1258,,,,14,2,benign,???????
chess,58,0.0,2.0,8253,0.0,0.0,60,58,38850,8400,,,,60,2,benign,???????
